Substructure,Fold,Importance,Central Atom
288315894,0,0.0,S
288315894,0,0.0,S
288315894,0,0.0,S
422715066,0,4.366052808896237e-05,C
422715066,0,0.0007311263757660749,C
422715066,0,-8.207530272366127e-05,C
422715066,0,0.0002441410200672133,C
422715066,0,0.0001414507963085473,C
1229325558,0,0.0,N
1229325558,0,0.0,N
1229325558,0,0.0,N
1229325558,0,0.0,N
1229325558,0,0.0,N
2076190208,0,-4.030686903956811e-06,O
2076190208,0,4.186269146468774e-06,O
2076190208,0,-0.0004270891455386786,O
2076190208,0,-0.0007210312265356709,O
2076190208,0,-0.0005196266948753652,O
2223687999,0,3.222198668779378e-05,C
2223687999,0,8.123160852408287e-06,C
2223687999,0,-3.801908233918086e-06,C
2223687999,0,-1.30256372683768e-06,C
2223687999,0,9.65785571058024e-06,C
2228063684,0,0.0,O
2228063684,0,0.0,O
2228063684,0,0.0,O
2228063684,0,0.0,O
2228063684,0,0.0,O
2556855854,0,0.0,C
2556855854,0,0.0,C
2556855854,0,0.0,C
2556855854,0,0.0,C
2556855854,0,0.0,C
3207567135,0,0.0,C
3207567135,0,0.0,C
3207567135,0,0.0,C
3207567135,0,0.0,C
3207567135,0,0.0,C
3254486562,0,0.0,C
3254486562,0,0.0,C
3254486562,0,0.0,C
3254486562,0,0.0,C
3254486562,0,0.0,C
3975275337,0,-1.2903942126591891e-06,C
3975275337,0,-3.1079046437241034e-06,C
3975275337,0,-1.2940222810279255e-05,C
3975275337,0,-2.7775272413617554e-05,C
3975275337,0,4.6659629578671424e-06,C
4036277955,0,0.0,C
4036277955,0,0.0,C
4036277955,0,0.0,C
4036277955,0,0.0,C
4036277955,0,0.0,C
540046244,0,0.0,C
540046244,0,0.0,C
540046244,0,0.0,C
540046244,0,0.0,C
540046244,0,0.0,C
1871221615,0,0.0,C
1871221615,0,0.0,C
1871221615,0,0.0,C
1871221615,0,0.0,C
1871221615,0,0.0,C
2222715027,0,-5.065829695645799e-06,O
2222715027,0,-3.251326549483756e-05,O
2222715027,0,-5.065829695645799e-06,O
2222715027,0,-4.578848968858629e-06,O
2222715027,0,-1.219572836465288e-05,O
3346582092,0,0.0,N
3346582092,0,0.0,N
3346582092,0,0.0,N
3346582092,0,0.0,N
3346582092,0,0.0,N
3457964313,0,0.0,N
3457964313,0,0.0,N
3457964313,0,0.0,N
3457964313,0,0.0,N
3457964313,0,0.0,N
3458774156,0,-6.303843449842125e-06,N
3458774156,0,-7.474070805417454e-07,N
3458774156,0,2.7180009620608042e-06,N
3458774156,0,-7.083799196812724e-05,N
3458774156,0,-1.3869566258200607e-05,N
3982076256,0,0.0,C
3982076256,0,0.0,C
3982076256,0,0.0,C
3982076256,0,0.0,C
3982076256,0,0.0,C
4157438804,0,0.0,C
4157438804,0,0.0,C
4157438804,0,0.0,C
4157438804,0,0.0,C
4157438804,0,0.0,C
4194366826,0,0.0,C
4194366826,0,0.0,C
4194366826,0,0.0,C
4194366826,0,0.0,C
4194366826,0,0.0,C
932711668,0,0.0,N
932711668,0,0.0,N
932711668,0,0.0,N
932711668,0,0.0,N
932711668,0,0.0,N
1842114921,0,0.0,C
